season,first_conductor,orch,first_location,first_venue,event_name,first_date,num_perfs,first_soloist,id
1885,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1886-04-02,2,"Stanley, W. H. 9",8051
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1886-11-05,2,"Musin, Ovide 2",8052
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1886-12-10,2,"Riddle, George 4",8053
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-01-07,2,"Aus der Ohe, Adele 2",8054
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-02-11,2,"Brandt, Marianne",8055
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-03-11,2,"Aus der Ohe, Adele",8056
1886,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-04-15,2,"Groebl, Marie 3",8057
1887,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-11-04,2,"Guricks, Camille 2",8058
1887,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-11-25,2,"Alvary, Max",8059
1887,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1887-12-16,2,"Bloomfield-Zeisler, Fannie",8060
1996,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1997-05-23,2,"Wray, Margaret Jane",8061
1887,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1888-01-06,2,"Urso, Camilla",8062
1887,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1888-01-27,2,"Aus der Ohe, Adele",8063
1887,"Damrosch, Walter",SSO,"Manhattan, NY",UNK,SUB,1888-02-24,2,"Brandt, Marianne 2",8064
1888,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1888-11-02,2,"Toedt, Theodore J. 5",8065
1888,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1888-11-23,2,"Rosenthal, Moritz 2",8066
1888,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1888-12-14,2,"Bettaque, Katti 2",8067
1888,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1889-01-18,2,"Kelly, Anna Luella 6",8068
1888,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1889-02-15,2,"Lambert, Alexander 2",8069
1996,None,MUS,"Buenos Aires, ARGENTINA",MUS,TC,1997-06-11,1,"Drucker, Stanley 10",8070
1889,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1890-01-03,2,"Reichmann, Theodor 2",8071
1889,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1890-01-31,2,"Vere, Clementine de",8072
1996,None,MUS,"Monterey, MEXICO",MUS,TC,1997-06-25,1,"Drucker, Stanley 10",8073
1997,"Previn, André",NYP,"Manhattan, NY",AFH,Y,1998-04-04,1,"Bonney, Barbara 2",8074
1997,"Masur, Kurt",NYP,"Kaohsiung, TAIWAN",CHI,T,1998-06-20,1,"Dicterow, Glenn",8075
1996,None,MUS,"Manhattan, NY",AFH,PRE,1997-07-18,1,"Dicterow, Glenn 8",8076
1889,"Damrosch, Walter",SSO,"Manhattan, NY",UNK,SUB,1890-02-28,2,"Powell, Maud",8077
1889,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1890-03-28,2,"Bulow, Hans Von",8078
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1890-11-21,2,"Reichmann, Theodor",8079
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1890-12-12,2,"Burmeister, Richard",8080
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1891-01-02,2,"Bloomfield-Zeisler, Fannie",8081
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1891-01-30,2,"Ritter-Goetze, Marie 2",8082
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1891-02-20,2,"Wyman, Walter C. 2",8083
1890,"Damrosch, Walter",SSO,"Manhattan, NY",MOH,SUB,1891-03-20,2,"Mielke, Antonie",8084
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1891-11-13,2,"Brodsky, Adolph",8085
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1891-12-04,2,"Ritter-Goetze, Marie 2",8086
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-01-15,2,"Paderewski, Ignace Jan",8087
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-02-05,2,"Morgan, Geraldine 2",8088
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-03-04,2,"Rummel, Franz 4",8089
1891,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-04-01,2,"Mielke, Antonie 2",8090
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-11-11,2,"Cole, Belle",8091
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1892-12-02,2,"Scharwenka, Franz Xaver 2",8092
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-01-06,2,"Brodsky, Adolph",8093
1997,"Milarsky, Jeffrey 2",NYE,"Manhattan, NY",MRK,C,1998-02-15,1,"Strempel, Eileen 26",8094
1997,None,NYE,"Manhattan, NY",MRK,C,1997-12-07,1,"Church, Sandra 11",8095
1997,None,NYE,"Manhattan, NY",MRK,C,1997-11-02,1,"Kaufman, Mindy 13",8096
1997,None,NYE,"Manhattan, NY",MRK,C,1998-03-29,1,"Gordon, Kenneth 10",8097
1997,None,NYE,"Manhattan, NY",MRK,C,1997-10-05,1,"Simon, Fiona 10",8098
1997,None,NYE,"Manhattan, NY",MRK,C,1998-05-03,1,"Tsypin, Vladimir 20",8099
1997,None,MUS,"Manhattan, NY",AFH,PRE,1997-09-18,1,"McDermott, Kerry 4",8100
1997,None,MUS,"Manhattan, NY",AFH,PRE,1997-09-30,1,"Takebe, Yoko 5",8101
1997,None,MUS,"Manhattan, NY",AFH,PRE,1997-10-03,1,"Drucker, Stanley 3",8102
2001,None,MUS,"Manhattan, NY",FED,WTC,2001-12-07,1,"Gordon, Kenneth 4",8103
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-02-03,2,"Castellano, Eugenia 2",8104
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-03-10,2,"Paderewski, Ignace Jan",8105
1892,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-04-14,2,"Greene, Plunket",8106
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-11-10,2,"Materna, Amalia",8107
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1893-12-08,2,"Pachmann, Vladimir De 2",8108
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-01-05,2,"Marteau, Henri",8109
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-01-26,2,"Hegner, Anton 2",8110
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-02-16,2,"Greene, Plunket 2",8111
1893,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-03-16,2,"Pevny, Olga 5",8112
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-11-09,2,"Wyman, Julia L. 2",8113
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1894-12-07,2,"Ysaye, Eugène",8114
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-01-04,2,"Nordica, Lillian 6",8115
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-01-15,1,"Simonson, Frieda 3",8117
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-02-01,2,"Gerardy, Jean",8118
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-02-22,2,"Greene, Plunket 2",8119
1996,"Lockhart, Keith",NYP,"Brooklyn, NY",PRO,P,1997-07-31,1,None,8120
1894,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-03-22,2,"Roth-Muehl, Nicolaus 5",8121
1895,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1895-11-01,2,"Marsick, Martin Pierre Joseph 2",8122
1895,"Van Der Stucken, Frank",SSO,"Manhattan, NY",CH,SUB,1896-01-03,2,"Paderewski, Ignace Jan",8123
1895,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1896-02-28,2,"Joseffy, Rafael",8124
1895,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1896-03-20,2,"Ternina, Milka 4",8125
1895,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1896-04-17,2,"Szumowska, Antoinette 2",8126
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1896-11-06,2,Oratorio Society of New York 2,8127
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1896-12-04,2,"Halír, Karel",8128
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-01-01,2,"Aus der Ohe, Adele",8129
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-01-29,2,"Bispham, David Scull 4",8130
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-03-19,2,"Russell, Ella",8131
1896,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-04-02,2,"Carreño, Teresa",8132
1897,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-11-05,2,"Trebelli, Zelia 2",8133
1999,"Miller, David Alan",NYP,"Manhattan, NY",AFH,Y,2000-02-05,1,"Goldstrom, Michael 2",8134
1897,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1897-11-26,2,"Ysaye, Eugène",8135
1897,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1898-01-21,2,"Joseffy, Rafael",8136
1897,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1898-02-11,2,"Plancon [Plançon], Pol (Paul-Henri)",8137
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1903-11-22,1,"Bispham, David Scull 2",8138
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1903-11-29,1,"Schulz, Leo 2",8139
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1903-12-06,1,Oratorio Society of New York 4,8140
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1903-12-13,1,"Mannes, David 2",8141
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1903-12-20,1,"Thibaud, Jacques",8142
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-01-03,1,"Fischer, Emil 5",8143
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-01-11,1,"Mutter, Anne-Sophie",8144
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-01-10,1,"Moss, Hissam de 4",8145
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-01-17,1,"Mihr-Hardy, Caroline 2",8146
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-01-24,1,"Aus der Ohe, Adele",8147
1903,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-02-14,1,"Thibaud, Jacques",8148
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-11-06,1,"De Montjau, Etta",8149
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-12-04,1,"Bispham, David Scull 5",8150
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1904-12-18,1,"Ysaye, Eugène",8151
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-01-08,1,"Hofmann, Josef",8152
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-01-22,1,"Blauvelt, Lillian Evans 2",8153
1998,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1998-12-12,2,"McNair, Sylvia 3",8154
1998,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SMC,1999-01-02,1,"Staples, Sheryl",8155
1904,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-02-05,1,"Ysaye, Eugène",8156
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-11-12,2,"Reisenauer, Alfred",8157
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-11-26,2,"Campanari, Guiseppi",8158
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-12-10,2,"Kubelik, Jan",8159
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1905-12-17,1,"Abott, Bessie 2",8160
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-01-07,2,"Bispham, David Scull 2",8161
1905,"Weingartner, Felix",SSO,"Manhattan, NY",CH,SUB,1906-01-14,2,None,8162
1905,"Weingartner, Felix",SSO,"Manhattan, NY",CH,SUB,1906-02-04,2,"Ganz, Rudolph",8163
1905,"Weingartner, Felix",SSO,"Manhattan, NY",CH,SUB,1906-02-11,2,"Hall, Marie",8164
1905,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-03-04,2,"Joseffy, Rafael",8165
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-11-03,2,"Saint-Saens, Camille",8166
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-11-10,2,"Barrere [Barrère], Georges 2",8167
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-11-24,2,"Gadski, Johanna",8168
1999,"Masur, Kurt 2",NYP,"Manhattan, NY",AFH,SUB,2000-01-14,2,"Mutter, Anne-Sophie",8169
1999,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,2000-02-17,3,"Brey, Carter 2",8170
1998,"Masur, Kurt",NYP,"Los Angeles, CA",ROY,T,1999-01-09,1,Members of the New York Philharmonic Brass,8171
1998,"Masur, Kurt",NYP,"San Francisco, CA",DAV,T,1999-01-11,1,Members of the New York Philharmonic Brass,8172
1997,"Flummerfelt, Joseph",MUS,"Manhattan, NY",ETH,C,1998-02-22,1,Westminster Symphonic Choir 11,8173
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-12-15,2,"Rosenthal, Moritz",8174
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1906-12-29,2,"Lhevinne, Josef",8175
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-01-19,2,"Schulz, Leo",8176
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-02-02,2,None,8177
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-03-09,2,"Sammarco, Mario",8178
1906,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-03-31,1,"Gilibert, Charles",8179
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-11-01,1,"Lhevinne, Josef",8180
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-11-02,2,"Kreisler, Fritz",8181
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-11-10,1,"Sassard, Eugenie 2",8182
1907,"Damrosch, Walter 2",SSO,"Manhattan, NY",CH,SUB,1907-11-17,1,"Ganz, Rudolph",8183
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-11-23,2,"Bispham, David Scull",8184
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-12-01,1,None,8185
2004,"Maazel, Lorin",NYP,"Manhattan, NY",AFH,SUB,2005-03-01,1,"Chang, Han-Na 11",8186
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-12-07,2,"Hofmann, Josef",8187
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-12-22,1,"Carreño, Teresa",8188
1907,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1907-12-28,2,"Schumann-Heink, Ernestine 3",8189
1998,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SMC,1998-10-31,1,"McDermott, Kerry 6",8190
1998,"Thielemann, Christian",NYP,"Manhattan, NY",AFH,RHC,1998-11-18,1,None,8191
1998,"Previn, André",NYP,"Manhattan, NY",AFH,SMC,1998-11-28,1,"Takebe, Yoko 3",8192
1998,"Previn, André",NYP,"Manhattan, NY",AFH,RHC,1999-01-27,1,"Drucker, Stanley 2",8193
1998,"Temirkanov, Yuri",NYP,"Manhattan, NY",AFH,RHC,1999-03-23,1,"Hahn, Hilary",8194
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,PFB,1999-09-23,1,"Rostropovich, Mstislav",8195
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1999-09-24,2,"Beroff, Michel",8196
1999,"McFerrin, Bobby",NYP,"Manhattan, NY",AFH,Y,1999-11-20,1,"Blackwell, Harolyn",8197
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1999-09-30,3,"Chang, Sarah 5",8198
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1999-11-11,4,"McNair, Sylvia 3",8199
1999,"Masur, Kurt",NYP,"Tenerife, Santa Cruz de, CANARY ISLANDS",TEA,T,2000-01-21,1,"Goerke, Christine 5",8200
1999,"Masur, Kurt",NYP,"Tenerife, Santa Cruz de, CANARY ISLANDS",TEA,T,2000-01-20,1,"Phelps, Cynthia 2",8201
1999,"Luisi, Fabio",NYP,"Manhattan, NY",AFH,SUB,2000-02-24,3,"Ousset, Cécile 2",8202
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-03-01,4,"Perahia, Murray",8203
1999,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,2000-03-09,3,"Alessi, Joseph 7",8204
1999,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2000-03-16,4,"Andsnes, Leif Ove",8205
1999,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2000-03-23,4,"Myers, Philip",8206
1999,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,SUB,2000-02-10,4,"Futral, Elizabeth 3",8207
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-04-06,4,"Schreier, Peter 22",8208
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-04-13,3,"Voigt, Deborah",8209
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-05-25,3,"Smith, Philip",8210
1920,"Stransky, Josef 2",NYP,"Houston, TX",CAU,T,1921-04-12,1,None,8211
1999,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2000-06-01,3,None,8212
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-11-08,1,"Spalding, Albert",8213
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-11-10,1,"Spalding, Albert",8214
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-11-22,2,"Schroeder, Alwin",8215
1908,"Mahler, Gustav",SSO,"Manhattan, NY",CH,SUB,1908-11-29,1,None,8216
1908,"Mahler, Gustav",SSO,"Manhattan, NY",CH,SUB,1908-12-08,1,"Combs, Laura L. 3",8217
1908,"Mahler, Gustav",SSO,"Manhattan, NY",CH,SUB,1908-12-13,1,None,8218
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1908-12-27,1,"Jomelli, Jeanne",8219
1997,"Turnbull, Walter J.",MEM,"Manhattan, NY",AFH,S,1997-12-20,1,"Boys Choir of Harlem, The 2",8220
1997,"Masur, Kurt",NYP,"Fukui, JAPAN",HAR,T,1998-06-04,1,"Huang, Helen",8221
1997,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,1997-12-06,1,"Terfel, Bryn 12",8222
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-01-03,2,"Farrar, Geraldine 2",8223
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-01-31,1,"Gabrilowitsch, Ossip",8224
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-01,1,None,8225
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-02,1,"Bloomfield-Zeisler, Fannie",8226
1997,None,PRE,"Manhattan, NY",ETH,C,1997-12-06,3,Chanticleer,8227
1998,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,Y,1998-11-07,1,None,8228
1998,"McFerrin, Bobby",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,1998-12-18,2,"Deas, Kevin 7",8229
1998,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,Y,1999-05-08,1,None,8230
1998,"Dunner, Leslie B.",NYP,"Manhattan, NY",AFH,Y,1999-06-05,1,"Lamb, Christopher S. 2",8231
1997,"Masur, Kurt",NYP,"Greenvale, NY",TIL,RO,1997-12-13,1,"Alessi, Joseph",8232
1997,"Masur, Kurt",NYP,Singapore,SIS,T,1998-06-14,1,Members of the New York Philharmonic Brass,8233
1999,"Wigglesworth, Mark",NYP,"Manhattan, NY",AFH,SUB,2000-03-30,4,Midori 3,8234
1999,"Masur, Kurt",NYP,"Manhattan, NY",CH,SUB,2000-04-25,1,"Phelps, Cynthia 2",8235
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-04,1,"Jomelli, Jeanne 4",8236
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-07,1,"Mannes, David 2",8237
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-11,1,"Mannes, David 2",8238
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-14,1,"Kefer, Paul",8239
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-18,1,"Wuellner, Ludwig 2",8240
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-25,1,"Schaffer, Josephine",8242
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-02-28,1,"Petschnikoff, Alexander",8243
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-02,1,None,8244
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-04,1,"Weld, Frederick 4",8245
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-07,1,None,8246
1999,"Gatti, Daniele",NYP,"Manhattan, NY",AFH,SUB,2000-04-27,4,None,8247
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-14,1,None,8248
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-16,1,"Goold, Edith Chapman 14",8249
1908,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-03-21,1,"Kaschowska, Felicia 2",8250
1909,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-11-07,1,None,8251
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1909-11-14,1,"Kreisler, Fritz",8252
1909,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1909-11-16,1,"Kreisler, Fritz",8253
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1909-11-21,1,"Elvyn, Myrtle",8254
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1909-11-28,2,"Rachmaninoff, Sergei",8255
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1909-12-05,1,"Malkin, Joseph",8256
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1909-12-19,2,"Mannes, David 2",8257
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-01-02,1,"Carreño, Teresa",8258
1909,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1910-01-04,1,"Carreño, Teresa",8259
1997,None,MEM,"Manhattan, NY",AFH,Holiday Brass,1997-12-27,1,Members of the New York Philharmonic Brass,8260
1999,"Litton, Andrew",NYP,"Manhattan, NY",AFH,SUB,2000-05-04,3,"Gaines, Davis 10",8261
1999,"Davis, Colin",NYP,"Manhattan, NY",AFH,SUB,2000-05-11,3,"Brendel, Alfred",8262
1999,"Slatkin, Leonard",NYP,"Manhattan, NY",AFH,SUB,2000-05-18,4,"Glennie, Evelyn",8263
1912,"Damrosch, Walter",SSO,"Manhattan, NY",AEO,SUB,1913-01-26,1,"Consolo, Ernesto 4",8264
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-01-23,1,"Harris, George, Jr. 4",8265
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-01-30,1,"Gebhard, Heinrich",8266
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-02-06,1,"Kellerman, Marcus 2",8267
1909,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1910-02-08,1,"Heinrich, Julia 3",8268
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-02-13,1,"Ochs, Erich",8269
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-02-20,2,None,8270
1910,"Damrosch, Walter 2",SSO,"Manhattan, NY",UNK,SUB,1910-11-27,1,"Lashanska, Hulda",8271
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-02-27,2,"Biden, Sydney 18",8272
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-03-06,1,"Saslavsky, Alexander",8273
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-03-13,1,"Bloomfield-Zeisler, Fannie",8274
1909,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1910-03-15,1,"Bloomfield-Zeisler, Fannie 2",8275
1909,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-03-20,1,"Hampden, Walter 2",8276
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-10-28,2,"Berber, Felix",8277
1997,"Masur, Kurt",NYP,"Manhattan, NY",AFH,F,1998-07-07,2,"Foss, Lukas",8278
1997,"Masur, Kurt 2",NYP,"Manhattan, NY",CPG,F,1998-07-10,1,"Marsalis, Wynton 2",8279
1997,"Masur, Kurt",NYP,"Manhattan, NY",AFH,F,1998-07-14,1,"Drucker, Stanley 3",8280
1997,"Masur, Kurt",NYP,"Manhattan, NY",AFH,F,1998-07-17,2,"Carmeli, Boris 7",8281
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-11-06,1,"Homer, Louise",8282
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-11-11,2,"Gogorza, Emilio Edoardo de",8283
1910,"Damrosch, Walter",SSO,"Manhattan, NY",CH,SUB,1910-11-20,1,"Anderson, Sara 2",8284
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-12-04,1,"Kocian, Jaroslav",8285
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1910-12-09,2,"Gurowitsch, Sara",8286
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1911-01-06,2,"Mero, Yolanda",8287
1910,"Damrosch, Walter",SSO,"Manhattan, NY",NWT,SUB,1911-01-15,1,"Connell, Horatio 2",8288
